date,price,ma_small_long,ma_medium_long,ma_large_long,ma_small_short,ma_medium_short,ma_large_short,ma_slope,state_signal,order_signal,current_cash,cfd_units,portfolio_value,last_trade_investment,m_trade_profit ,stop_loss
27/10/2003 22:00,1032.4,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
28/10/2003 02:00,1033.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
28/10/2003 06:00,1034.4,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
28/10/2003 10:00,1035.9,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
28/10/2003 14:00,1036.4,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
28/10/2003 18:00,1044.4,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
28/10/2003 22:00,1043.9,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
29/10/2003 02:00,1044.4,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
29/10/2003 06:00,1042.4,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
29/10/2003 10:00,1042.9,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
29/10/2003 14:00,1046.1,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
29/10/2003 18:00,1045.4,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
29/10/2003 22:00,1047.9,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
30/10/2003 02:00,1047.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
30/10/2003 06:00,1045.9,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
30/10/2003 10:00,1053.9,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
30/10/2003 14:00,1051.4,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
30/10/2003 18:00,1049.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
30/10/2003 22:00,1048.8,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
31/10/2003 02:00,1048.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
31/10/2003 06:00,1048.1,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
31/10/2003 10:00,1050.1,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
31/10/2003 14:00,1050.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
31/10/2003 18:00,1048.8,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
02/11/2003 22:00,1048,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
03/11/2003 02:00,1049.5,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
03/11/2003 06:00,1052.3,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
03/11/2003 10:00,1053.3,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
03/11/2003 14:00,1060,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
03/11/2003 18:00,1055.5,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
03/11/2003 22:00,1055.8,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
04/11/2003 02:00,1054.8,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
04/11/2003 06:00,1056.5,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
04/11/2003 10:00,1055.8,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
04/11/2003 14:00,1053,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
04/11/2003 18:00,1053,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
04/11/2003 22:00,1051.7,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
05/11/2003 02:00,1052.2,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
05/11/2003 06:00,1050.7,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
05/11/2003 10:00,1051,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
05/11/2003 14:00,1047.5,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
05/11/2003 18:00,1053.7,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
05/11/2003 22:00,1054.7,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
06/11/2003 02:00,1052.7,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
06/11/2003 06:00,1049.7,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
06/11/2003 10:00,1052.2,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
06/11/2003 14:00,1051.7,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
06/11/2003 18:00,1059.2,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
06/11/2003 22:00,1059.2,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
07/11/2003 02:00,1060.5,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
07/11/2003 06:00,1060.5,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
07/11/2003 10:00,1062.9,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
07/11/2003 14:00,1056.9,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
07/11/2003 18:00,1051.7,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
09/11/2003 22:00,1050.9,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
10/11/2003 02:00,1049.9,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
10/11/2003 06:00,1054.4,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
10/11/2003 10:00,1052.1,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
10/11/2003 14:00,1048.9,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
10/11/2003 18:00,1047.1,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
10/11/2003 22:00,1045.8,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
11/11/2003 02:00,1043.3,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
11/11/2003 06:00,1044.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
11/11/2003 10:00,1045.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
11/11/2003 14:00,1046.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
11/11/2003 18:00,1046.1,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
11/11/2003 22:00,1047.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
12/11/2003 02:00,1046.3,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
12/11/2003 06:00,1046.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
12/11/2003 10:00,1047.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
12/11/2003 14:00,1052.8,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
12/11/2003 18:00,1059.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
12/11/2003 22:00,1058.3,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
13/11/2003 02:00,1058.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
13/11/2003 06:00,1059.6,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
13/11/2003 10:00,1055.3,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
13/11/2003 14:00,1057.3,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
13/11/2003 18:00,1058.3,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
13/11/2003 22:00,1057.8,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
14/11/2003 02:00,1057.8,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
14/11/2003 06:00,1059.5,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
14/11/2003 10:00,1058.5,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
14/11/2003 14:00,1058.5,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
14/11/2003 18:00,1049.5,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
16/11/2003 22:00,1044.7,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
17/11/2003 02:00,1045.2,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
17/11/2003 06:00,1043.2,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
17/11/2003 10:00,1043.2,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
17/11/2003 14:00,1039.5,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
17/11/2003 18:00,1044.7,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
17/11/2003 22:00,1044,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
18/11/2003 02:00,1045.2,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
18/11/2003 06:00,1044.2,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
18/11/2003 10:00,1046.4,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
18/11/2003 14:00,1043.7,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
18/11/2003 18:00,1033.4,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
18/11/2003 22:00,1031.7,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
19/11/2003 02:00,1032.4,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
19/11/2003 06:00,1034.4,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
19/11/2003 10:00,1035.7,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0
